edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path
	Khuddaka Nikāya	ITI	ITI16	paṭhamasekhasutta 2		kn4.1.6	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	2. Dutiyavaggo	6. Paṭhamasekhasuttaṃ	16	0.0201	0.0008	0.0009	0.0236	romn/s0504m.mul.xml	IT16	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.1.5.m	iti16	Itivuttaka 16	Ekakanipāta Dutiyavagga	Paṭhamasekhasutta	A Trainee (1st)	Appropriate attention as the prime internal factor to help those in training.	https://suttacentral.net/iti16	https://suttacentral.net/iti16/pli/ms	https://suttacentral.net/iti16/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga2/iti16_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI17	dutiyasekhasutta 2		kn4.1.7	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	2. Dutiyavaggo	7. Dutiyasekhasuttaṃ	17	0.0202	0.0009	0.001	0.0237	romn/s0504m.mul.xml	IT17	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.1.6.m	iti17	Itivuttaka 17	Ekakanipāta Dutiyavagga	Dutiyasekhasutta	A Trainee (2nd)	Friendship with admirable people as the prime external factor to help those in training.	https://suttacentral.net/iti17	https://suttacentral.net/iti17/pli/ms	https://suttacentral.net/iti17/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga2/iti17_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI18	saṅghabhedasutta 3		kn4.1.8	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	2. Dutiyavaggo	8. Saṅghabhedasuttaṃ	18	0.0202	0.0009	0.001	0.0237	romn/s0504m.mul.xml	IT18	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.1.7.m	iti18	Itivuttaka 18	Ekakanipāta Dutiyavagga	Saṅghabhedasutta	Schism in the Saṅgha	Schism in the Sangha leads to the detriment and unhappiness of many beings, both human and divine.	https://suttacentral.net/iti18	https://suttacentral.net/iti18/pli/ms	https://suttacentral.net/iti18/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga2/iti18_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI19	saṅghasāmaggīsutta 2		kn4.1.9	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	2. Dutiyavaggo	9. Saṅghasāmaggīsuttaṃ	19	0.0203	0.001	0.0011	0.0238	romn/s0504m.mul.xml	IT19	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.1.8.m	iti19	Itivuttaka 19	Ekakanipāta Dutiyavagga	Saṅghasāmaggīsutta	Harmony in the Saṅgha	Concord in the Sangha leads to the welfare and happiness of many beings, both human and divine.	https://suttacentral.net/iti19	https://suttacentral.net/iti19/pli/ms	https://suttacentral.net/iti19/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga2/iti19_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI20	paduṭṭhacittasutta		kn4.1.10	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	2. Dutiyavaggo	10. Paduṭṭhacittasuttaṃ	20	0.0203	0.0011	0.0012	0.0238	romn/s0504m.mul.xml	IT20	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.1.9.m	iti20	Itivuttaka 20	Ekakanipāta Dutiyavagga	Paduṭṭhacittasutta	A Corrupted Mind	Corrupt-mindedness leads to rebirth in the planes of deprivation.	https://suttacentral.net/iti20	https://suttacentral.net/iti20/pli/ms	https://suttacentral.net/iti20/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga2/iti20_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI21	pasannacittasutta		kn4.1.1	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	1. Pasannacittasuttaṃ	21	0.0204	0.0011	0.0013	0.0239	romn/s0504m.mul.xml	IT21	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.0.m	iti21	Itivuttaka 21	Ekakanipāta Tatiyavagga	Pasannacittasutta	A Pure Mind	Clear-mindedness leads to rebirth in a heavenly world.	https://suttacentral.net/iti21	https://suttacentral.net/iti21/pli/ms	https://suttacentral.net/iti21/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti21_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI22	mettasutta 3		kn4.1.2	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	2. Mettasuttaṃ	22	0.0205	0.0012	0.0014	0.024	romn/s0504m.mul.xml	IT22	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.1.m	iti22	Itivuttaka 22	Ekakanipāta Tatiyavagga	Mettasutta	The Benefits of Love	“Acts of merit” is a synonym for what is blissful, desirable, pleasing, endearing, charming. The Buddha recalls the results he himself has experienced from doing meritorious deeds.	https://suttacentral.net/iti22	https://suttacentral.net/iti22/pli/ms	https://suttacentral.net/iti22/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti22_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI23	ubhayatthasutta		kn4.1.3	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	3. Ubhayatthasuttaṃ	23	0.0206	0.0013	0.0016	0.0241	romn/s0504m.mul.xml	IT23	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.2.m	iti23	Itivuttaka 23	Ekakanipāta Tatiyavagga	Ubhayatthasutta	Both Kinds of Benefit	Heedfulness with regard to skillful qualities keeps both kinds of benefit secure: benefit in this live and benefit in lives to come.	https://suttacentral.net/iti23	https://suttacentral.net/iti23/pli/ms	https://suttacentral.net/iti23/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti23_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI24	aṭṭhipuñjasutta		kn4.1.4	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	4. Aṭṭhipuñjasuttaṃ	24	0.0206	0.0014	0.0017	0.0242	romn/s0504m.mul.xml	IT24	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.3.m	iti24	Itivuttaka 24	Ekakanipāta Tatiyavagga	Aṭṭhipuñjasutta	A Heap of Bones	In this course of transmigrating, one person would leave behind a heap of bones as large as a mountain—if there were someone to collect the bones and the collection were not destroyed.	https://suttacentral.net/iti24	https://suttacentral.net/iti24/pli/ms	https://suttacentral.net/iti24/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti24_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI25	musāvādasutta 3		kn4.1.5	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	5. Musāvādasuttaṃ	25	0.0207	0.0014	0.0018	0.0243	romn/s0504m.mul.xml	IT25	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.4.m	iti25	Itivuttaka 25	Ekakanipāta Tatiyavagga	Musāvādasutta	Lying	A person who tells a deliberate lie is capable of any evil deed.	https://suttacentral.net/iti25	https://suttacentral.net/iti25/pli/ms	https://suttacentral.net/iti25/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti25_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI26	dānasutta 1		kn4.1.6	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	6. Dānasuttaṃ	26	0.0207	0.0015	0.0018	0.0243	romn/s0504m.mul.xml	IT26	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.5.m	iti26	Itivuttaka 26	Ekakanipāta Tatiyavagga	Dānasutta	Giving	If you knew, as the Buddha did, the results of giving and sharing, you wouldn’t eat without having shared.	https://suttacentral.net/iti26	https://suttacentral.net/iti26/pli/ms	https://suttacentral.net/iti26/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti26_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI27	mettābhāvanāsutta		kn4.1.7	Khuddakanikāye	Itivuttakapāḷi	1. Ekakanipāto	3. Tatiyavaggo	7. Mettābhāvanāsuttaṃ	27	0.0208	0.0016	0.0019	0.0244	romn/s0504m.mul.xml	IT27	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.0.2.6.m	iti27	Itivuttaka 27	Ekakanipāta Tatiyavagga	Mettābhāvanāsutta	The Meditation on Love	Goodwill far outshines all other ways of making merit.	https://suttacentral.net/iti27	https://suttacentral.net/iti27/pli/ms	https://suttacentral.net/iti27/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga3/iti27_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI28	dukkhavihārasutta		kn4.2.1	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	1. Dukkhavihārasuttaṃ	28	0.021	0.0017	0.0022	0.0246	romn/s0504m.mul.xml	IT28	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.0.m	iti28	Itivuttaka 28	Dukanipāta Paṭhamavagga	Dukkhavihārasutta	Living in Suffering	Not guarding the doors of the sense faculties and knowing no moderation in food leads to suffering in this life and the next.	https://suttacentral.net/iti28	https://suttacentral.net/iti28/pli/ms	https://suttacentral.net/iti28/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti28_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI29	sukhavihārasutta		kn4.2.2	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	2. Sukhavihārasuttaṃ	29	0.0211	0.0018	0.0023	0.0247	romn/s0504m.mul.xml	IT29	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.1.m	iti29	Itivuttaka 29	Dukanipāta Paṭhamavagga	Sukhavihārasutta	Living in Happiness	Guarding the doors of the sense faculties and knowing moderation in food leads to ease in this life and the next.	https://suttacentral.net/iti29	https://suttacentral.net/iti29/pli/ms	https://suttacentral.net/iti29/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti29_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI30	tapanīyasutta 4		kn4.2.3	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	3. Tapanīyasuttaṃ	30	0.0212	0.0019	0.0024	0.0248	romn/s0504m.mul.xml	IT30	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.2.m	iti30	Itivuttaka 30	Dukanipāta Paṭhamavagga	Tapanīyasutta	Mortifying	Two things that cause remorse.	https://suttacentral.net/iti30	https://suttacentral.net/iti30/pli/ms	https://suttacentral.net/iti30/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti30_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI31	atapanīyasutta 2		kn4.2.4	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	4. Atapanīyasuttaṃ	31	0.0212	0.002	0.0025	0.0249	romn/s0504m.mul.xml	IT31	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.3.m	iti31	Itivuttaka 31	Dukanipāta Paṭhamavagga	Atapanīyasutta	Not Mortifying	Two things that cause lack of remorse.	https://suttacentral.net/iti31	https://suttacentral.net/iti31/pli/ms	https://suttacentral.net/iti31/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti31_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI32	paṭhamasīlasutta 2		kn4.2.5	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	5. Paṭhamasīlasuttaṃ	32	0.0213	0.002	0.0026	0.0249	romn/s0504m.mul.xml	IT32	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.4.m	iti32	Itivuttaka 32	Dukanipāta Paṭhamavagga	Paṭhamasīlasutta	Ethics (1st)	A person of evil habits and evil views goes to hell.	https://suttacentral.net/iti32	https://suttacentral.net/iti32/pli/ms	https://suttacentral.net/iti32/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti32_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI33	dutiyasīlasutta 2		kn4.2.6	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	6. Dutiyasīlasuttaṃ	33	0.0213	0.0021	0.0026	0.025	romn/s0504m.mul.xml	IT33	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.5.m	iti33	Itivuttaka 33	Dukanipāta Paṭhamavagga	Dutiyasīlasutta	Ethics (2nd)	A person of auspicious habits and auspicious views goes to heaven.	https://suttacentral.net/iti33	https://suttacentral.net/iti33/pli/ms	https://suttacentral.net/iti33/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti33_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI34	ātāpīsutta		kn4.2.7	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	7. Ātāpīsuttaṃ	34	0.0214	0.0021	0.0027	0.025	romn/s0504m.mul.xml	IT34	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.6.m	iti34	Itivuttaka 34	Dukanipāta Paṭhamavagga	Ātāpīsutta	Keen	To lack ardency and compunction makes you incapable of unbinding.	https://suttacentral.net/iti34	https://suttacentral.net/iti34/pli/ms	https://suttacentral.net/iti34/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti34_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI35	paṭhamanakuhanasutta		kn4.2.8	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	8. Paṭhamanakuhanasuttaṃ	35	0.0214	0.0022	0.0028	0.0251	romn/s0504m.mul.xml	IT35	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.7.m	iti35	Itivuttaka 35	Dukanipāta Paṭhamavagga	Paṭhamajananakuhanasutta	Deceit and Flattery	The holy life is lived for the purpose of restraint and abandoning.	https://suttacentral.net/iti35	https://suttacentral.net/iti35/pli/ms	https://suttacentral.net/iti35/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti35_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI36	dutiyanakuhanasutta		kn4.2.9	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	9. Dutiyanakuhanasuttaṃ	36	0.0215	0.0022	0.0029	0.0252	romn/s0504m.mul.xml	IT36	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.8.m	iti36	Itivuttaka 36	Dukanipāta Paṭhamavagga	Dutiyajananakuhanasutta	Deceit and Flattery	The holy life is lived for the purpose of direct knowledge and full comprehension.	https://suttacentral.net/iti36	https://suttacentral.net/iti36/pli/ms	https://suttacentral.net/iti36/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti36_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI37	somanassasutta		kn4.2.10	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	1. Paṭhamavaggo	10. Somanassasuttaṃ	37	0.0215	0.0023	0.0029	0.0252	romn/s0504m.mul.xml	IT37	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.0.9.m	iti37	Itivuttaka 37	Dukanipāta Paṭhamavagga	Somanassasutta	Happiness	A sense of urgency and appropriate exertion bring ease here-and-now, and lead to the ending of the defilements.	https://suttacentral.net/iti37	https://suttacentral.net/iti37/pli/ms	https://suttacentral.net/iti37/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga4/iti37_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI38	vitakkasutta 3		kn4.2.1	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	1. Vitakkasuttaṃ	38	0.0216	0.0024	0.0031	0.0253	romn/s0504m.mul.xml	IT38	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.0.m	iti38	Itivuttaka 38	Dukanipāta Dutiyavagga	Vitakkasutta	Thoughts	Two thoughts that often occur to the Buddha as he delights in non-ill will and seclusion.	https://suttacentral.net/iti38	https://suttacentral.net/iti38/pli/ms	https://suttacentral.net/iti38/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti38_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI39	desanāsutta		kn4.2.2	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	2. Desanāsuttaṃ	39	0.0217	0.0025	0.0033	0.0255	romn/s0504m.mul.xml	IT39	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.1.m	iti39	Itivuttaka 39	Dukanipāta Dutiyavagga	Desanāsutta	Teaching	Two Dhamma sequences: see evil as evil, and become released from it.	https://suttacentral.net/iti39	https://suttacentral.net/iti39/pli/ms	https://suttacentral.net/iti39/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti39_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI40	vijjāsutta 5		kn4.2.3	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	3. Vijjāsuttaṃ	40	0.0218	0.0025	0.0034	0.0255	romn/s0504m.mul.xml	IT40	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.2.m	iti40	Itivuttaka 40	Dukanipāta Dutiyavagga	Vijjāsutta	Knowledge	Ignorance leads to lack of conscience and prudence.	https://suttacentral.net/iti40	https://suttacentral.net/iti40/pli/ms	https://suttacentral.net/iti40/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti40_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI41	paññāparihīnasutta		kn4.2.4	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	4. Paññāparihīnasuttaṃ	41	0.0218	0.0026	0.0035	0.0256	romn/s0504m.mul.xml	IT41	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.3.m	iti41	Itivuttaka 41	Dukanipāta Dutiyavagga	Paññāparihīnasutta	Bereft of Wisdom	The rewards of noble discernment.	https://suttacentral.net/iti41	https://suttacentral.net/iti41/pli/ms	https://suttacentral.net/iti41/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti41_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI42	sukkadhammasutta 2		kn4.2.5	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	5. Sukkadhammasuttaṃ	42	0.0219	0.0027	0.0036	0.0257	romn/s0504m.mul.xml	IT42	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.4.m	iti42	Itivuttaka 42	Dukanipāta Dutiyavagga	Sukkadhammasutta	Bright Things	Conscience and prudence safeguard the world.	https://suttacentral.net/iti42	https://suttacentral.net/iti42/pli/ms	https://suttacentral.net/iti42/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti42_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI43	ajātasutta		kn4.2.6	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	6. Ajātasuttaṃ	43	0.022	0.0027	0.0037	0.0257	romn/s0504m.mul.xml	IT43	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.5.m	iti43	Itivuttaka 43	Dukanipāta Dutiyavagga	Ajātasutta	Free of Rebirth	The existence of an unfabricated dimension allows for the escape from conditions.	https://suttacentral.net/iti43	https://suttacentral.net/iti43/pli/ms	https://suttacentral.net/iti43/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti43_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI44	nibbānadhātusutta		kn4.2.7	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	7. Nibbānadhātusuttaṃ	44	0.022	0.0028	0.0038	0.0258	romn/s0504m.mul.xml	IT44	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.6.m	iti44	Itivuttaka 44	Dukanipāta Dutiyavagga	Nibbānadhātusutta	Elements of Extinguishment	Two unbinding properties: with fuel remaining and with no fuel remaining.	https://suttacentral.net/iti44	https://suttacentral.net/iti44/pli/ms	https://suttacentral.net/iti44/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti44_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI45	paṭisallānasutta 3		kn4.2.8	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	8. Paṭisallānasuttaṃ	45	0.0221	0.0029	0.0039	0.0259	romn/s0504m.mul.xml	IT45	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.7.m	iti45	Itivuttaka 45	Dukanipāta Dutiyavagga	Paṭisallānasutta	Retreat	Live enjoying aloofness, delighting in aloofness, inwardly committed to awareness-tranquility, not neglecting jhāna, endowed with clear-seeing insight, and frequenting empty buildings.	https://suttacentral.net/iti45	https://suttacentral.net/iti45/pli/ms	https://suttacentral.net/iti45/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti45_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI46	sikkhānisaṃsasutta 2		kn4.2.9	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	9. Sikkhānisaṃsasuttaṃ	46	0.0222	0.0029	0.004	0.026	romn/s0504m.mul.xml	IT46	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.8.m	iti46	Itivuttaka 46	Dukanipāta Dutiyavagga	Sikkhānisaṁsasutta	The Benefits of Training	Live with the trainings as your reward, with discernment uppermost, with release the essence, and with mindfulness the governing principle.	https://suttacentral.net/iti46	https://suttacentral.net/iti46/pli/ms	https://suttacentral.net/iti46/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti46_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI47	jāgariyasutta		kn4.2.10	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	10. Jāgariyasuttaṃ	47	0.0222	0.003	0.0041	0.0261	romn/s0504m.mul.xml	IT47	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.9.m	iti47	Itivuttaka 47	Dukanipāta Dutiyavagga	Jāgariyasutta	Wake Up	Be wakeful, mindful, alert, centered, sensitive, clear, and calm. And there you should, at the appropriate times, see clearly into skillful mental qualities.	https://suttacentral.net/iti47	https://suttacentral.net/iti47/pli/ms	https://suttacentral.net/iti47/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti47_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI48	āpāyikasutta 2		kn4.2.11	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	11. Āpāyikasuttaṃ	48	0.0223	0.0031	0.0042	0.0262	romn/s0504m.mul.xml	IT48	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.10.m	iti48	Itivuttaka 48	Dukanipāta Dutiyavagga	Āpāyikasutta	Bound for Loss	Two types of behavior that lead to hell.	https://suttacentral.net/iti48	https://suttacentral.net/iti48/pli/ms	https://suttacentral.net/iti48/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti48_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI49	diṭṭhigatasutta		kn4.2.12	Khuddakanikāye	Itivuttakapāḷi	2. Dukanipāto	2. Dutiyavaggo	12. Diṭṭhigatasuttaṃ	49	0.0224	0.0031	0.0043	0.0263	romn/s0504m.mul.xml	IT49	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.1.1.11.m	iti49	Itivuttaka 49	Dukanipāta Dutiyavagga	Diṭṭhigatasutta	Misconceptions	How those with vision differ from those who adhere to craving for rebirth and those who slip past into craving to be annihilated.	https://suttacentral.net/iti49	https://suttacentral.net/iti49/pli/ms	https://suttacentral.net/iti49/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga5/iti49_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI50	mūlasutta		kn4.3.1	Khuddakanikāye	Itivuttakapāḷi	3. Tikanipāto	1. Paṭhamavaggo	1. Mūlasuttaṃ	50	0.0225	0.0032	0.0045	0.0264	romn/s0504m.mul.xml	IT50	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.2.0.0.m	iti50	Itivuttaka 50	Tikanipāta Paṭhamavagga	Mūlasutta	Roots	Three roots of what is unskillful.	https://suttacentral.net/iti50	https://suttacentral.net/iti50/pli/ms	https://suttacentral.net/iti50/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga6/iti50_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI51	dhātusutta 5		kn4.3.2	Khuddakanikāye	Itivuttakapāḷi	3. Tikanipāto	1. Paṭhamavaggo	2. Dhātusuttaṃ	51	0.0226	0.0033	0.0045	0.0264	romn/s0504m.mul.xml	IT51	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.2.0.1.m	iti51	Itivuttaka 51	Tikanipāta Paṭhamavagga	Dhātusutta	Elements	Three properties: form, formlessness, cessation.	https://suttacentral.net/iti51	https://suttacentral.net/iti51/pli/ms	https://suttacentral.net/iti51/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga6/iti51_root-pli-ms.json
	Khuddaka Nikāya	ITI	ITI52	paṭhamavedanāsutta		kn4.3.3	Khuddakanikāye	Itivuttakapāḷi	3. Tikanipāto	1. Paṭhamavaggo	3. Paṭhamavedanāsuttaṃ	52	0.0226	0.0034	0.0046	0.0265	romn/s0504m.mul.xml	IT52	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.3.0.0.2.0.2.m	iti52	Itivuttaka 52	Tikanipāta Paṭhamavagga	Paṭhamavedanāsutta	Feelings (1st)	Three feelings.	https://suttacentral.net/iti52	https://suttacentral.net/iti52/pli/ms	https://suttacentral.net/iti52/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/iti/vagga6/iti52_root-pli-ms.json
