id	lemma	pos	root_key	family_root	meaning	ru_meaning	ru_meaning_lit	ru_meaning_raw	ru_cognate	corrections_ru_meaning	corrections_ru_meaning_lit	notes
43838	paribhedi	aor	√bhid	pari √bhid	completely broke up; shattered; destroyed; lit. caused to break all around	полностью разрушил; раздробил; уничтожил; сломал; развалил						
42618	pabhijjati 1	pr	√bhid	pa √bhid	is broken; is shattered			разбивается; ломается				
42623	pabhindati	pr	√bhid	pa √bhid	breaks up; dismantles; dissolves			разбивает; разбирает; растворяет				
42624	pabhindi	aor	√bhid	pa √bhid	broken up; dismantled; dissolved			разбил; разобрал; растворил				
42625	pabhinna 1	pp	√bhid	pa √bhid	(of an elephant in rut) with juices flowing; releasing excretions; lit. burst open	(о слоне в половой охоте) с текущим соком; испускающий выделения	разбит, раскрыт					
42626	pabhinna 2	pp	√bhid	pa √bhid	broken; fractured; shattered			сломанный; переломанный; разбитый				
42635	pabheda 1	masc	√bhid	pa √bhid	etymology; linguistic analysis; lit. break up			этимология; лингвистический анализ; досл. разложение				
42636	pabheda 2	masc	√bhid	pa √bhid	division (of); subdivision (of); variety (of); class (of); category (of); lit. break up			разделение (на); подразделение (на); разновидность (на); класс (на); категория (на); досл. разрушение				
42637	pabheda 3	adj	√bhid	pa √bhid	classed as; of the variety; of the kind; lit. break up			классифицированный как; разнообразный; такого рода; досл. разбитый				
42638	pabheda 4	masc	√bhid	pa √bhid	breaking through; bursting through; smashing; lit. break up			прорыв; прорывание; разрушение; досл. разбивание				
42641	pabhedana 1	nt	√bhid	pa √bhid	smashing (of); shattering (of); demolishing (of); breaking up (of)			разбивание (чего-либо); разрушение (чего-либо); уничтожение (чего-либо); разлом (чего-либо)				
79791	pabhijjati 2	pr	√bhid	pa √bhid	breaks open; bursts open; lit. is broken			вскрывается; разрывается; досл. ломается				
79792	pabhijja	ger	√bhid	pa √bhid	breaking; shattering			ломая; разрушая				
7871	abhinibbhijja	ger	√bhid	abhi nī √bhid	breaking through; cracking through			прорываясь, пробиваясь				
7872	abhinibbhijjati	pr	√bhid	abhi nī √bhid	completely breaks through; lit. is completely broken through	прорывается насквозь; пробивает себе дорогу						
7873	abhinibbhijjituṃ	inf	√bhid	abhi nī √bhid	to completely break through; lit. to be completely broken through	прорваться насквозь; пробить себе дорогу	быть полностью прорванным					
7874	abhinibbhidā	fem	√bhid	abhi nī √bhid	break-through; break-out			прорыв; побег				
7200	abujjhi	aor	√budh	√budh	understood; recognised; realised; woke up to			понял; признал; осознал; проснулся				
7203	abuddhi 3	aor	√budh	√budh	woke up; understood; comprehended			проснулся, понял, осознал				
7204	abudhā	imperf	√budh	√budh	woke up; understood; comprehended			проснулся; понял; осознал				
48500	bujjhati	pr	√budh	√budh	knows; understands; is aware (of)	знает; понимает; постигает						
48504	bujjhamāna	prp	√budh	√budh	being aware of; knowing			осознающий; знающий				
48505	bujjhi	aor	√budh	√budh	knew; understood; comprehended; was aware (of)			знал; понимал; осознавал; был осведомлен (о)				
48511	buddha 1	masc	√budh	√budh	Buddha; Awakened One	Будда; Пробужденный						
48512	buddha 2	pp	√budh	√budh	awakened; woke up; understood	пробужденный; постигший						
48527	buddhatā	fem	√budh	√budh	state of being a Buddha; quality of being awakened			состояние будды; качество пробуждённого				
48528	buddhatta	nt	√budh	√budh	Buddhahood; state of being awakened			бодхи; состояние пробуждения				
48570	buddhāna	masc	√budh	√budh	of Buddhas; of Awakened Ones	Будд; Пробужденных						
48574	buddhānaṃ	masc	√budh	√budh	of Buddhas, of Awakened Ones			будд, пробуждённых				
48584	buddhi 1	fem	√budh	√budh	discernment; wisdom; intelligence			проницательность; мудрость; интеллект				
48602	budha 3	masc	√budh	√budh	planet Mercury; lit. intelligent	планета Меркурий	умный					
48638	bojjha	nt	√budh	√budh	understanding; knowledge; (comm) developing the factors of awakening; lit. to be realized			понимание; знание; (комм) развитие факторов пробуждения; досл. быть реализованным				
48654	bodha	masc	√budh	√budh	awakening; understanding; enlightenment	просветление; постижение; прозрение; пробуждение						
48661	bodhi 1	fem	√budh	√budh	awakening; enlightenment	просветление; пробуждение						
48662	bodhi 2	fem	√budh	√budh	place of the Buddha's awakening; lit. awakening	дерево мудрости; священное дерево Бодхи						
48663	bodhi 3	fem	√budh	√budh	Bodhi tree; Ficus religiosia; lit. awakening			дерево бодхи; фикус религиозный; досл. пробуждение				
48664	bodhi 4	masc	√budh	√budh	name of a prince; lit. awakening			имя принца; досл. пробуждение				
48665	bodhi 5	masc	√budh	√budh	name of a privately awakened Buddha; lit. awakening			имя Будды, который пробудился самостоятельно; досл. пробуждение				
63899	sudubbudha	adj	√budh	√budh	extremely hard to comprehend; very difficult to understand			крайне непостижимый; очень трудный для понимания				
64194	subuddha	adj	√budh	√budh	well awakened; fully understood			хорошо пробужденный; полностью понятый				
64195	subuddhatā	fem	√budh	√budh	fact of being well awakened; fact of having fully understood; lit. well awakened state			факт полного пробуждения; факт полного понимания; досл. состояние хорошо пробуждённое				
