"nirupakāra"	"nirupakāro"	"Useless"
"nirupadhi"	"nirupadhi"	"see <see>upadhi</see>"
"nirupabhoga"	"nirupabhogo"	"Useless, unattractive"
"nirussukka"	"nirussukko"	"Careless, indifferent, idle"
"niroja"	"nirojo"	"Tasteless, insipid"
"nirodha"	"nirodho"	"Cessation, annihilation; nirvāṇa; obstruction, impeding"
"nilatta"	"nilattaṃ"	"Dark blue colour, blueness"
"nilaya"	"nilayo"	"A dwelling, habitation, lair, nest"
"nillajja"	"nillajjo"	"Shameless"
"nillehaka"	"nillehakaṃ"	"Licking"
"nillopa"	"nillopo"	"Plundering"
"nilīyati"	"nilīyati"	"To settle down, alight; to lurk, hide"
"nivattati"	"nivattati"	"To turn back, return, depart; to stop, halt; to cease, desist"
"nivattana"	"nivattanaṃ"	"Turning back; refutation"
"nivatti"	"nivatti"	"Turning back, returning; stopping"
"nivatta"	"nivatto"	"Returned, turned back, recoiling; stopped, ceased"
"nivattha"	"nivattho"	"Dressed, clothed; put on, worn"
"nivaha"	"nivaho"	"A multitude, quantity"
"nivāta"	"nivāto"	"Lowliness, humility"
"nivāpa"	"nivāpo"	"Oblation to the manes of deceased relatives, offering to petas; offering, charity, alms; ration, allowance, batta; provision, food"
"nivāraṇa"	"nivāraṇaṃ"	"Keeping off, warding off; preventing"
"nivāretā"	"nivāretā"	"One who keeps off"
"nivāreti"	"nivāreti"	"To keep off, ward off; to restrain, hinder, prevent, stop"
"nivāra"	"nivāro"	"Prevention"
"nivāsana"	"nivāsanaṃ"	"Clothing; an under garment; dwelling"
"nivāsī"	"nivāsī"	"Dwelling, an inhabitant"
"nivāseti"	"nivāseti"	"To put on, dress, wear, especially of an under garment"
"nivāseti"	"nivāseti"	"To cause to dwell"
"nivāsa"	"nivāso"	"Residence, dwelling, abode, station, nightquarters"
"niviṭṭha"	"niviṭṭho"	"Encamped, settled, established, fixed on, devoted; marriedof a woman"
"nivisati"	"nivisati"	"To settle, encamp"
"nivuttha"	"nivuttho"	"Inhabited"
"nivuta"	"nivuto"	"Surrounded, hemmed in, obstructed"
"nivedana"	"nivedanaṃ"	"Informing, announcement"
"nivedī"	"nivedī"	"Making known, informing"
"nivedeti"	"nivedeti"	"To make known, inform, announce, report, relate"
"nivesana"	"nivesanaṃ"	"Resting-place, residence, dwelling"
"niveseti"	"niveseti"	"To cause to enter, to introduce, to place; to cause to settle or dwell, to fix, place, establish; to found, build"
"nisagga"	"nisaggo"	"Natural state, nature"
"nisajjā"	"nisajjā"	"Sitting, session"
"nisadā"	"nisadā"	"and (nisado)A grindstone or nether millstone"
"nisanti"	"nisanti"	"Careful attention or observation"
"nisammakārī"	"nisammakārī"	"Acting with care or attention; circumspect"
"nisneha"	"nisneho"	"Without love, indifferent"
"nissaṃsaya"	"nissaṃsayo"	"Certain, undoubted"
"nissakkana"	"nissakkanaṃ"	"Going out"
"nissakka"	"nissakko"	"A grammatical term, a name for the ablative case"
"nissaggiya"	"nissaggiyo"	"That should be rejected, given up, abandoned; to be forfeited"
"nissagga"	"nissaggo"	"Giving up, surrendering"
"nissajjati"	"nissajjati"	"To give up, abandon, surrender, forfeit"
"nissajjana"	"nissajjanaṃ"	"Giving up, forfeiture"
"nissatta"	"nissatto"	"Powerless; unsubstantial; non-existent"
"nissadda"	"nissaddo"	"Noiseless, silent"
"nissanda"	"nissando"	"Consequence or result"
"nissana"	"nissano"	"Sound, noise"
"nissayati"	"nissayati"	"To depend on, belong to"
"nissayada"	"nissayado"	"One who gives protection, an upajjhāya or kalyāṇamitta"
"nissaya"	"nissayo"	"That on which anything depends or rests, refuge, shelter, help, protection, resource, requisite, necessary"
"nissaraṇa"	"nissaraṇaṃ"	"Departure, going out; exit, egress, outlet; outcome, result; escape from saṃsāra, salvation"
"nissarati"	"nissarati"	"To depart, escape"
"nissāya"	"nissāya"	"Leaning upon or towards, dependent upon; close to, near, by; on account of, by reason of, through, for"
"nissāraṇa"	"nissāraṇa"	"Connected with expulsion"
"nissāraṇa"	"nissāraṇaṃ"	"Expulsion"
"nissāraṇīya"	"nissāraṇīyo"	"Probably formed upon"
"nissāra"	"nissāro"	"Sapless; vain, unsubstantial"
"nissāva"	"nissāvo"	"The scum or water of boiling rice"
"nissāsa"	"nissāso"	"Breath"
"nissitaka"	"nissitako"	"A pupil, adherent"
"nissita"	"nissito"	"Inhabiting; placing or stationing oneself in; having recourse to, dependent on, inherent in, connected with, resting on; following, practising, devoted to, busied with"
"nissirīka"	"nissirīko"	"Unfortunate, ill-fated, inglorious"
"nissīma"	"nissīmo"	"Outside the boundary"
"nissīla"	"nissīlo"	"Irreligious"
"nisseṇī"	"nisseṇī"	"Ladder, stairs"
"nissesa"	"nisseso"	"Complete, all, entire"
"nissoka"	"nissoko"	"Free from sorrow"
"nisā"	"nisā"	"Night"
"nisākara"	"nisākaro"	"The moon"
"nisādī"	"nisādī"	"Lying down, resting"
"nisāda"	"nisādo"	"The first of the seven musical notes of the Hindu gamut"
"nisānātha"	"nisānātho"	"The moon"
"nisāmana"	"nisāmanaṃ"	"Seeing, observing, attending to, listening"
"nisāmeti"	"nisāmeti"	"To attend, listen to, hear, observe, mind, be careful of"
"nisita"	"nisito"	"Sharpened, whetted"
"nisinnaka"	"nisinnako"	"Seated"
"nisinna"	"nisinno"	"Seating; settling, perched"
"nisītha"	"nisītho"	"Midnight"
"nisīdati"	"nisīdati"	"To sit down; of a bird, to alight, settle"
"nisīdana"	"nisīdanaṃ"	"Sitting; a mat to sit on"
"nisūdana"	"nisūdanaṃ"	"Destroying, slaughter"
"nisedhana"	"nisedhanaṃ"	"Prevention"
"nisedheti"	"nisedheti"	"To prevent, prohibit, put a stop to, dissuade"
"nisedha"	"nisedho"	"Prevention, prohibition, restraint"
"nisevati"	"nisevati"	"To attach oneself to, serve, wait upon, follow, embrace, practise; to resort to, inhabit"
"nihata"	"nihato"	"Struck down, destroyed, ruined; put an end to, decided, settled"
"nihanti"	"nihanti"	"To put down; to settle, put an end to; to strike down, destroy"
"nihita"	"nihito"	"Laid down; treasured up"
"nihīnaka"	"nihīnako"	"Low, vile"
"nihīna"	"nihīno"	"Low, vile, base, contemptible"
"nihīyati"	"nihīyati"	"To deteriorate, perish, decay"
"nīgha"	"nīgho"	"Grief, suffering, woe"
"nīcakula"	"nīcakulaṃ"	"Any one of the low castes; a low or low-caste family"
"nīcatara"	"nīcataro"	"Rather low; lower"
"nīcākulīna"	"nīcākulīno"	"Low-caste, belonging to a low-caste family"
"nīca"	"nīco"	"Low; mean, base"
"nītattha"	"nītattho"	"Natural meaning"
"nīti"	"nīti"	"Guidance, management, practice, conduct; habits, institutions; propriety, right conduct, prudent counsel, statesmanship, polity"
"nītimā"	"nītimā"	"Prudent, politic"
"nīta"	"nīto"	"Led, inferred"
"nīyati"	"nīyati"	"see <see>niyyati</see>, <see>niyyāti</see>, to be led, carried along, led away"
"nīy"	"nīy"	"for words beginning thus, see <see>niyy</see>-"
"nīyāti"	"nīyāti"	"see <see>niyyati</see>, <see>niyyāti</see>, to go out, depart, escape; to fall out, result, conduct, lead to, conduce, tend"
"nīyādeti"	"nīyādeti"	"To give back, restore; to hand over, give up"
"nīra"	"nīraṃ"	"Water"
"nīrasa"	"nīraso"	"Sapless, juiceless; tasteless, insipid, nasty"
"nīroga"	"nīrogo"	"Healthy"
"nīlikā"	"nīlikā"	"Name of an aquatic plant; vallisneria"
"nīlinī"	"nīlinī"	"The indigo plant"
"nīlī"	"nīlī"	"The indigo plant"
"nīla"	"nīlo"	"Black; dark blue; dark green"
"nīvaraṇa"	"nīvaraṇaṃ"	"Obstacle, hindrance"
"nīvāra"	"nīvāro"	"Wild rice or paddy"
"nīhaṭa"	"nīhaṭo"	"Removed, taken away, etc."
"nīhata"	"nīhato"	"Removed, taken away, etc"
"nīharaṇa"	"nīharaṇaṃ"	"Removal, taking out, expulsion"
"nīharaṇaka"	"nīharaṇako"	"One who drives out"
"nīharati"	"nīharati"	"To draw out, release, take out, carry away, take away, remove, dismiss"
"nīhāraka"	"nīhārako"	"Carrying away"
"nīhāra"	"nīhāro"	"Fog; frost"
"nīhāra"	"nīhāro"	"Way, manner"
"nīḷa"	"nīḷo"	"and (nīḷaṃ)A nest; a lair, haunt receptacle,"
"nu"	"nu"	"Now, pray! I wonder ko nu hāso, what laughter can there be ?"
"nuṭṭhubhati"	"nuṭṭhubhati"	"see <see>niṭṭhubhati</see>"
"nutta"	"nutto"	"Thrown"
"nuti"	"nuti"	"Praise"
"nuta"	"nuto"	"Praised"
"nudaka"	"nudako"	"Dispelling, putting away"
"nudati"	"nudati"	"To remove, dispel, avert, reject, put away"
"nudana"	"nudanaṃ"	"Repulsion, rejection"
"nuda"	"nudo"	"Dispelling"
"nunna"	"nunno"	"Thrown, cast, dismissed, impelled"
"nuhī"	"nuhī"	"Name of a plant"
"nūtana"	"nūtano"	"New, fresh"
"nūna"	"nūna"	"Surely; perhaps, I suppose"
"nūpura"	"nūpuro"	"An ornament for the feet, an anklet"
"nekaka"	"nekako"	"Many"
"nekatika"	"nekatiko"	"Fallacious"
"nekadhā"	"nekadhā"	"In many ways"
"nekkhamma"	"nekkhammaṃ"	"Forsaking, separating from; giving up the world, devoting oneself to the ascetic life, entering the priesthood; self-abnegation, giving up all pleasures; emancipation from human passion, arhatship nirvāṇa: the supernatural illumination called vipassanā; piety, holiness"
"nekkha"	"nekkho"	"see <see>nikkho</see>"
"nekāyika"	"nekāyiko"	"Versed in the four nikāyas"
"neka"	"neko"	"Several, many"
"negama"	"negamo"	"A townsman. a trader; produce"
"netta"	"nettaṃ"	"The eye; a kind of cloth"
"nettiṃsa"	"nettiṃso"	"Merciless"
"nettika"	"nettiko"	"One who makes conduits for irrigating rice-fields"
"netta"	"netto"	"A guide"
"netā"	"netā"	"A guide; a leader, commander, chief"
"neti"	"neti"	"see <see>nayati</see>"
"nediṭṭha"	"nediṭṭho"	"Nearer, very near, nearest"
"nedīya"	"nedīyo"	"Nearer, very near, nearest"
"nepakka"	"nepakkaṃ"	"Prudence, discrimination"
"nepaccha"	"nepacchaṃ"	"Adornment of the person, dressing up; costume of an actor"
"nepuñña"	"nepuññaṃ"	"Cleverness"
"nemi"	"nemi"	"The circumference of a wheel; circumference"
"nemittaka"	"nemittako"	"One who predicts the future from bodily signs or omens, a fortune-teller, necromancer"
"nemitta"	"nemitto"	"A fortune-teller"
"nemindhara"	"nemindharo"	"Name of one of the kulācalas"
"neyyāyika"	"neyyāyiko"	"A dialectician, an adherent of the nyāya philosophy"
"neyya"	"neyyo"	"To be led, to be inferred"
"nerañjarā"	"nerañjarā"	"The modern Nilajan; name of a river flowing through what was Magadha"
"nerayika"	"nerayiko"	"One suffering in hell, an inhabitant of one of the hells"
"neru"	"neru"	"A name of Mount Meru"
"neruttika"	"neruttiko"	"An etymologist or philologist"
"nevantanānantavāda"	"nevantanānantavādo"	"Holding the doctrine that the universe is neither finite nor infinite"
"nevasaññānāsaññā"	"nevasaññānāsaññā"	"Neither consciousness nor unconsciousness, viz. semi-consciousness"
"nevasaññānāsaññī"	"nevasaññānāsaññī"	"One who is in a state of semi-consciousness"
"nevasekhanāsekha"	"nevasekhanāsekho"	"One who is neither a sekha nor an asekha, viz. a puthujjana or unconverted man"
"nevāsika"	"nevāsiko"	"Inhabiting, dwelling in"
"nesajjikaṅga"	"nesajjikaṅgaṃ"	"Precept enjoining a sitting posture. This is one of the thirteen dhutaṅgas"
"nesāda"	"nesādo"	"A hunter, one of a tribe of aborigines in India who lived by hunting"
"neḷa"	"neḷo"	"Blameless, innocent"
"na"	"no"	"A substitute for some of the cases of the plur. of the pronoun of the first person. For the nom. ""we"""
"na"	"no"	"Not"
"nonīta"	"nonītaṃ"	"see <see>navanītaṃ</see>, butter"
"pa"	"pa"	"A preposition much used in composition with verbs and their derivatives, sansk."
"paṃsu"	"paṃsu"	"Dust, dirt, earth, soil"
"paṃsukūlika"	"paṃsukūliko"	"One who wears clothes made of rags taken from a dust heap"
"pakaṭṭha"	"pakaṭṭho"	"Pre-eminent, excellent, prominent, high"
"pakati"	"pakati"	"Original or natural form, origin; natural state;"
"pakatika"	"pakatiko"	"Of a certain nature"
"pakatija"	"pakatijo"	"Springing from nature"
"pakata"	"pakato"	"Made"
"pakappeti"	"pakappeti"	"To plan, design, appoint"
"pakaraṇa"	"pakaraṇaṃ"	"Dissertation, exposition, literary composition, work, book"
"pakaroti"	"pakaroti"	"To make, perform"
"pakkamati"	"pakkamati"	"To set out, start; to depart, go away"
"pakkama"	"pakkamo"	"Departure, flight; beginning"
"pakka"	"pakko"	"Cooked; heated; ripe; decaying, ripe for destruction"
"pakkosati"	"pakkosati"	"To call, summon, send for"
"pakkosanā"	"pakkosanā"	"Summons"
"pakkhatta"	"pakkhattaṃ"	"Partisanship"
"pakkhata"	"pakkhato"	"On the side of"
"pakkhantara"	"pakkhantaro"	"Belonging to the opposite party, changing one's mind"
"pakkhandati"	"pakkhandati"	"To spring forwards"
"pakkhandana"	"pakkhandanaṃ"	"Leaping, springing"
"pakkhandikā"	"pakkhandikā"	"Diarrhoea, dysentery"
"pakkhandī"	"pakkhandī"	"Bold; boastful person"
"pakkhapātitta"	"pakkhapātittaṃ"	"Partisanship, strong support to a party or side"
"pakkhabiḷāla"	"pakkhabiḷālo"	"A flying fox, a sort of bat"
"pakkhalati"	"pakkhalati"	"To stumble, trip, stagger"
"pakkhāleti"	"pakkhāleti"	"To wash, cleanse"
"pakkhika"	"pakkhiko"	"A fowler"
"pakkhika"	"pakkhiko"	"Belonging to a party or faction"
"pakkhipati"	"pakkhipati"	"To throw or put in, to insert, add, interpolate"
"pakkhiya"	"pakkhiyo"	"Siding with, belonging to a party"
"pakkhī"	"pakkhī"	"A bird"
"pakkhepana"	"pakkhepanaṃ"	"Putting or throwing"
"pakkhepa"	"pakkhepo"	"Throwing in, insertion, interpolation"
"pakkha"	"pakkho"	"A cripple"
"pakkha"	"pakkho"	"A wing; feathers of an arrow; a side, party, faction; a partisan, adherent; a multitude, host; half a lunar month, a fortnight"
"pakāra"	"pakāro"	"Sort, kind; way, manner"
"pakāsaka"	"pakāsako"	"Explaining, illustrating, making known"
"pakāsati"	"pakāsati"	"To be visible, to become known"
"pakāsana"	"pakāsanaṃ"	"Illumination; illustrating, explaining; making known, exposition, publication"
"pakāsaniya"	"pakāsaniyo"	"To be explained"
"pakāsa"	"pakāso"	"Manifest, known, public"
"pakiṇṇaka"	"pakiṇṇako"	"Miscellaneous"
"pakitteti"	"pakitteti"	"To proclaim"
"pakiriya"	"pakiriyo"	"The plant guilandina bonduc"
"pakujjhati"	"pakujjhati"	"To be angry"
"pakuppati"	"pakuppati"	"To be angry"
"pakoṭṭha"	"pakoṭṭho"	"The fore-arm"
"pakoṭi"	"pakoṭi"	"One of the high numerals 100,000,000,000,000 or a hundred billion"
"pakopa"	"pakopo"	"Agitation, ebullition, anger, fury"
"pakhuma"	"pakhumaṃ"	"see <see>pamhaṃ</see>, an eyelash"
"pagabbha"	"pagabbho"	"Bold, daring; audacious, impudent, forward"
"paggaṇhāti"	"paggaṇhāti"	"To hold out, stretch forth; to favour, befriend; to strain, exert; to persevere, continue; to take hold of, grasp"
"paggaha"	"paggaho"	"Stretching, tension; holding out, stretching forth; exertion, energy; favour, kindness, patronage"
"paggāha"	"paggāho"	"Energy, striving"
"paggharaṇa"	"paggharaṇaṃ"	"Oozing, trickling, fluidity"
"paggharati"	"paggharati"	"To ooze, trickle, flow"
"paguṇatā"	"paguṇatā"	"Knowing by heart, familiarity"
"paguṇa"	"paguṇo"	"Straight, plain; familiar, well known, known by heart"
"pagumba"	"pagumbo"	"Forest, jungle, thicket"
"page"	"page"	"In the morning, at dawn, early"
"pageva"	"pageva"	"Much more or much less"
"paghāna"	"paghāno"	"A covered terrace before a house"
"paṅkeruha"	"paṅkeruhaṃ"	"A lotus"
"paṅka"	"paṅko"	"and (paṅkaṃ) Mud, moral impurity, sin"
"paṅgu"	"paṅgu"	"and (paṅgulo)Lame, crippled"
"pacaṇḍati"	"pacaṇḍati"	"To be furious"
"pacati"	"pacati"	"To cook, dress food; to digest; to be tormented in hell"
"pacana"	"pacanaṃ"	"Cooking"
"pacalāyikā"	"pacalāyikā"	"Nodding, dozing"
"pacala"	"pacalo"	"Shaking, trembling"
"paccakkosana"	"paccakkosanaṃ"	"To make mutual or counter accusation"
"paccakkosalī"	"paccakkosalī"	"To rewrite in return, to recriminate"
"paccakkhāti"	"paccakkhāti"	"To reject, refuse, deny, disallow, repudiate, abandon"
"paccakkhāna"	"paccakkhānaṃ"	"Rejection, denial, refusal"
"paccakkha"	"paccakkho"	"Perceptible to the senses, visible, evident, present"
"paccaggha"	"paccaggho"	"New"
"paccaṅga"	"paccaṅgaṃ"	"Minor limb; minor requisite"
"paccañjana"	"paccañjanaṃ"	"Anointing"
"paccaññasi"	"paccaññasi"	"see <see>paṭijānāti</see>"
"paccatta"	"paccattaṃ"	"Singly, severally, individually"
"paccattharaṇa"	"paccattharaṇaṃ"	"A cushion or carpet to sit on; the cushions or bedding of a couch"
"paccatthika"	"paccatthiko"	"Hostile, adverse"
"paccana"	"paccanaṃ"	"Being tormented"
"paccanta"	"paccantaṃ"	"Finally"
"paccantima"	"paccantimo"	"Same meaning as next"
"paccanta"	"paccanto"	"Bordering on, adjacent, skirting"
"paccanīka"	"paccanīko"	"Opposite, adverse, hostile"
"paccanubhoti"	"paccanubhoti"	"To enjoy one by one"
"paccapādi"	"paccapādi"	"see <see>paṭipajjati</see>"
"paccabhāsi"	"paccabhāsi"	"see <see>paṭibhāsati</see>"
"paccayika"	"paccayiko"	"Trustworthy"
"paccaya"	"paccayo"	"Belief, conviction, trust, faith; ground, motive; cause; a requisite or necessary; in grammar an affix"
"paccarī"	"paccarī"	"A raft; paccarī is the name of one of the ancient collections of aṭṭhakathās"
"paccavekkhati"	"paccavekkhati"	"To look at, regard, consider, contemplate"
"paccavekkhana"	"paccavekkhanaṃ"	"Looking at, consideration, contemplation"
"paccāgacchati"	"paccāgacchati"	"To return"
"paccāgamana"	"paccāgamanaṃ"	"Return"
"paccācikkhati"	"paccācikkhati"	"To reject, repudiate, disallow"
"paccājāyati"	"paccājāyati"	"To be born, to be reborn in a new existence"
"paccādesa"	"paccādeso"	"Rejection, refusal"
"paccāmitta"	"paccāmitto"	"An enemy, adversary"
"paccāroceti"	"paccāroceti"	"To say in return"
"paccāsā"	"paccāsā"	"Expectation, desire, hope"
"paccāsiṃsati"	"paccāsiṃsati"	"To desire, long for, look for, expect"
"paccāharati"	"paccāharati"	"To bring back, take back"
"paccāhāra"	"paccāhāro"	"Drawing back, refusal, objection; restraint of the organs, abstraction"
"paccuggacchati"	"paccuggacchati"	"To go out, to set out, to go to meet"
"paccuggamana"	"paccuggamanaṃ"	"Going forth to meet a guest as a sign of respect"
"paccuṭṭhāti"	"paccuṭṭhāti"	"To rise from one's seat in token of respect; to rise in the morning; to rise in another place, reappear"
"paccuṭṭhāna"	"paccuṭṭhānaṃ"	"Rising from one's seat as a mark of respect to a visitor"
"paccuttara"	"paccuttaraṃ"	"Reply"
"paccuttarati"	"paccuttarati"	"To go out again, to withdraw"
"paccuddhāra"	"paccuddhāro"	"Taking up again or making a robe fit for wearing, once it is set aside. This appears to have been some formal ceremony gone through when a monk was presented with a robe."
"paccudāvattati"	"paccudāvattati"	"To retreat"
"paccupakāra"	"paccupakāro"	"Service in return, requital"
"paccupaṭṭhāpeti"	"paccupaṭṭhāpeti"	"To obtain, provide"
"paccupaṭṭhita"	"paccupaṭṭhito"	"Approaching, imminent, present"
"paccuppanna"	"paccuppanno"	"Existing, ready, present"
"paccūsa"	"paccūso"	"Morning, dawn"
"paccūha"	"paccūho"	"An obstacle"
"pacceka"	"pacceko"	"Each one, single, several"
"pacceti"	"pacceti"	"To return, to come back upon"
"paccorūhati"	"paccorūhati"	"To come down again"
"paccosakkati"	"paccosakkati"	"To retreat"
"pacchata"	"pacchato"	"After; behind; back"
"pacchā"	"pacchā"	"Behind, back, afterwards; westwards"
"pacchātāpa"	"pacchātāpo"	"Repentance, remorse"
"pacchānipātī"	"pacchānipātī"	"One who retires to rest after another"
"pacchānutāpana"	"pacchānutāpanaṃ"	"Remorse"
"pacchābandha"	"pacchābandho"	"This is a nautical term, apparently designating a large oar used by way of rudder. It is called pacchābandha because it has to be fastened in the stern of the raft."
