paccaṅga | neut.: major and minor limbs. 
paccajāta | pp. of paccājāyati: was reborn. 
paccatā | fem.: causation. 
paccati | pass. of pacati: is cooked; suffers. 
paccatta | adj.: separate; individual. 
paccattaṁ | adverb: separately; individually. 
paccattharaṇa | neut.: a cover; something spread against; a bed-sheet. 
paccatthika | masc.: enemy; an opponent. (adj.) opposed; adverse. 
paccana | neut.: boiling; undergoing; suffering. 
paccanika | adj.: contrary; reverse; negative; adverse.. (m.) an enemy; opponent. 
paccanubhavati | pati + anu + bhū + a: undergoes; experiences. 
paccanubhavi | aor. of paccanubhavati: underwent; experienced. 
paccanubhavitvā | abs. of paccanubhavati: having undergone; having experienced. 
paccanubhūta | pp. of paccanubhavati: undergone; experienced. 
paccanubhoti | pati + anu + bhū + a: undergoes; experiences. 
paccanta | masc.: the border of a country; countryside. 
paccantadesa | masc.: the outskirts of the country. 
paccantavāsī | masc.: a villager; a rustic. 
paccantavisaya | masc.: the outskirts of the country. 
paccantima | adj.: bordering; situated far a way. 
paccabhavi | aor. of paccanubhavati: underwent; experienced. 
paccabhavitvā | abs. of paccanubhavati: having undergone; having experienced. 
paccamāna | pr.p. of paccati: being cooked; suffering. 
paccaya | masc.: cause; votive; requisite; means; support. 
paccayatā | fem.: causation. 
paccayākāra | masc.: the mode of causes; the causal genesis. 
paccayika | adj.: trustworthy. 
paccayuppanna | adj.: arisen from a cause. 
paccavekkhati | pati + ava + ikkh + a: considers; reviews; contemplates. 
paccavekkhana | neut.: consideration; reviewing; reflection. 
paccavekkhanā | neut.: consideration; reviewing; reflection. 
paccavekkhi | aor. of paccavekkhati: considered; reviewed; contemplated. 
paccavekkhita | pp. of paccavekkhati: considered; reviewed; contemplated. 
paccavekkhitvā | abs. of paccavekkhati: having considered; having reviewed; having contemplated. 
paccavekkhiya | abs. of paccavekkhati: having considered; having reviewed; having contemplated. 
paccassosi | aor. of paṭissuṇāti: he assented or promised. 
paccākata | pp. of paccakkhāti: rejected; defeated. 
paccākoṭita | pp.: smoothed out; ironed. 
paccāgacchati | pati + ā + gam + a: returns; comes back; withdraws. 
paccāgacchi | aor. of paccāgacchati: returned; came back; withdrawed. 
paccāgata | pp. of paccāgacchati: returned; come back; withdrawed. 
paccāgantvā | abs. of paccāgacchati: having returned; having come back; having withdrawed. 
paccāgamana | neut.: return; coming back. 
paccājāyati | pati + ā + jan + ya: is reborn. 
paccājāyi | aor. of paccājāyati: was reborn. 
paccājāyitvā | abs. of paccājāyati: having been reborn. 
paccāmitta | masc.: enemy; adversary. 
paccāsiṁsati | pati + ā + siṁs + a: expects; desires; waits for. 
paccāsiṁsi | aor. of paccāsiṁsati: expected; desired; waited for. 
paccāsiṁsita | pp. of paccāsiṁsati: expected; desired; waited for. 
paccāhata | pp. of paccāharati: brought back. 
paccāharati | pati + ā + har + a: brings back. 
paccāhari | aor. of paccāharati: brought back. 
paccāharitvā | abs. of paccāharati: having brought back. 
paccāhāra | masc.: excuse; apology. 
pacci | aor. of paccati: was cooked; suffered. 
paccitvā | abs. of paccati: having been cooked; having suffered. 
paccuggacchati | pati + u + gam + a: goes out to meet. 
paccuggantvā | abs. of paccuggacchati: having gone out to meet. 
paccuggamana | neut.: going out to meet. 
paccuṭṭhāti | pati + u + thā + a: rises from one's seat as a token of respect. 
paccuṭṭhāna | neut.: reverence; rising from one's seat. 
paccuṭṭhānaka | adj.: arising or producing. 
paccuṭṭhāsi | aor. of paccuṭṭhāti: rose from one's seat as a token of respect. 
paccuṭṭhita | pp. of paccuṭṭhāti: risen from one's seat as a token of respect. 
paccuṭṭhitvā | abs. of paccuṭṭhāti: having risen from one's seat as a token of respect. 
paccupakāra | masc.: help in return. 
paccupaṭṭhāti | pati + upa + thā + a: is present. 
paccupaṭṭhāna | neut.: understanding; appearance; coming on; attending. 
paccupaṭṭhāpeti | pati + upa + ṭhā + āpe: brings before; provides; arranges. 
paccupaṭṭhāsi | aor. of paccupaṭṭhāti: was present. 
paccupaṭṭhita | pp. of paccupaṭṭhāti: was present. 
paccupaṭthitvā | abs. of paccupaṭṭhāti: having been present. 
paccuppanna | adj.: existing; present. 
paccūsa | masc.: early morning. 
paccūsakāla | masc.: dawn. 
pacceka | adj.: separate; each; various; single. 
paccekaṁ | adverb: separately; individually. 
paccekabuddha | masc.: one who is enlightened but does not preach truth to the world. 
pacceti | pati + i + a: comes to; realizes; falls back. 
paccesi | aor. of pacceti: came on to; realized; fell back. 
paccoruyha | abs. of paccorohati: having come down; having descended. 
paccorūḷha | pp. of paccorohati: come down; descended. 
paccorohati | pati + ava + ruh + a: comes down; descends. 
paccorohi | aor. of paccorohati: came down; descended. 
paccorohitvā | abs. of paccorohati: having come down; having descended. 
paccosakkati | pati + ava + sakk + a: retreats; withdraws. 
paccosakkanā | fem.: retreating; shrinking from. 
paccosakki | aor. of paccosakkati: retreated; withdrew. 
paccosakkita | pp. of paccosakkati: retreated; withdrawn. 
paccosakkitvā | abs. of paccosakkati: having retreated; having withdrawn. 
pacchato | ind.: from behind; behind. 
pacchanna | pp. of pacchādeti: covered with; hidden; wrapped with. 
pacchā | ind.: afterwards. 
pacchājāta | adj.: born or arisen afterwards. 
pacchāda | masc.: a cover; chariot rug. 
pacchānipātī | masc.: one who retired later than others. 
pacchānutappati | pacchā + anu + tap + a: feels remorse. 
pacchānutappi | aor. of pacchānutappati: felt remorse. 
pacchānutāpa | masc.: remorse; repentance. 
pacchābāhaṁ | adverb: with hand tied behind one's back. 
pacchābhattaṁ | adverb: afternoon. 
pacchābhāga | masc.: the hind part. (loc.) afterwards. 
pacchāyā | fem.: shaded part; a place in the shade. 
pacchāsamaṇa | masc.: a junior monk who walks behind a senior on his rounds. 
pacchi | fem.: a hand-basket. 
pacchijjati | pa + chid + ya: is cut short; is interrupted. 
pacchijjana | neut.: interruption; stoppage. 
pacchijji | aor. of pacchijjati: was cut short; was interrupted. 
pacchijjitvā | abs. of pacchijjati: having cut short; having interrupted. 
pacchindati | pa + chid + ṁ-a: cuts short; breaks up; puts an end to. 
pacchindi | aor. of pacchindati: cut short; broke up; put an end to. 
pacchinditvā | abs. of pacchindati: having cut short; having broken up; having put an end to. 
pacchinna | pp. of pacchindati: cut short; broken up; put an end to. 
pacchima | adj.: latest; hindmost; lowest; western. 
pacchimaka | adj.: last; meanest. 
pacchedana | neut.: cutting off; breaking. 
pajagghati | pa + jaggh + a: laughs loud. 
pajagghana | ger. of pajagghati: laughing loud. 
pajagghi | aor. of pajagghati: laughed loud. 
pajappati | pa + japp + a: prattles; craves. 
pajappi | aor. of pajappati: prattled; craved. 
pajahati | pa + hā + a: (hā is doubled and the former h is chaged to j.), gives up; renounces; forsakes; abandons. 
pajahanta | pr.p. of pajahati: giving up; renouncing; forsaking; abandoning. 
pajahi | aor. of pajahati: gave up; renounced; forsook; abandoned. 
pajahita | pp. of pajahati: given up; renounced; forsaken; abandoned. 
pajahitvā | abs. of pajahati: having given up; having renounced; having forsaken; having abandoned. 
pajā | fem.: progeny; offspring; generation; mankind. 
pajānanā | fem.: knowledge; understanding; discernment. 
pajānāti | pa +ñā + nā: knows clearly. 
pajāpati | masc.: the lord of creation. 
pajāyati | pa + jan + ya: is born or produced. 
pajāyana | neut.: birth; coming into existence. 
pajāyi | aor. of pajāyati: was born or produced. 
pajja | neut.: 1. a verse; a poem; 2. something good for feet. (m.) road; path. 
pajjabanda | masc.: a poem. 
pajjalati | pa + jal + a: blazes up; burns forth. 
pajjalana | neut.: blazing. 
pajjalanta | pr.p. of pajjalati: blazing up; burning forth. 
pajjali | aor. of pajjalati: blazed up; burned forth. 
pajjalita | pp. of pajjalati: blazed up; burnt forth. 
pajjalitvā | abs. of pajjalati: having blazed up; having burnt forth. 
pajjunna | masc.: rain-cloud; Rain-God. 
pajjota | masc.: a lamp; a light; lustre. 
pajjhāyati | pa + jhā + ya: overcomes with grief or remorses; ponders over. 
pajjhāyanta | pr.p. of pajjhāyati: overcoming with grief or remorsing; pondering over. 
pajjhāyi | aor. of pajjhāyati: overcame with grief or remorsed; pondered over. 
pañca | adj.: five. 
pañcaka | neut.: a pentad; a group of five. 
pañcakalyāṇa | neut.: the five beauty marks (of hair, flesh, teeth, skin and age). 
pañcakāmaguṇa | masc.: pleasure of five senses. 
pañcakkhattuṁ | adverb: five-times. 
pañcakkhandha | masc.: the five aggregates, viz: material qualities, feeling, perception, coefficients of tconsciousness, and consciousness. 
pañcakkhu | adj.: having five sorts of visions. 
pañcagorasa | masc.: five products of the cow. viz: milk, curd, ghee, fresh butter, and sour milk. 
pañcaṅga | adj.: consisting of five parts. 
pañcaṅgika | adj.: consisting of five parts. 
pañcaṅgulika | adj.: the five-finger mark made after the fingers have been emersed in some scented solution. 
pañcatiṁsati | fem.: thirty-five. 
pañcattāḷīsati | fem.: forty-five. 
pañcadasa | adj.: fifteen. 
pañcadhā | adverb: in five ways. 
pañcanavuti | fem.: ninety-five. 
pañcanīvaraṇa |: 5-fold obstacles for the progress of mind, viz: sensuality, ill-will, toper of mind, worry, &amp; 5-fold obstacles for the progress of mind, viz: sensuality, ill-will, torpor of mind, worry, and wavering. 
pañcanetta | adj.: having five sorts of visions. 
pañcapaññāsati | fem.: fifty-five. 
pañcapatiṭṭhita | neut.: fivefold prostration (with forehead, waist, elbows, knees and feet). 
pañcabandhana | neut.: fivefold bandage. 
pañcabala | neut.: five mental forces. 
pañcamahāpariccāga | masc.: fivefold great liberalities, viz: of the most value things, sons, wives, kingdoms, and limbs. 
pañcamahāvilokana | neut.: fivefold investigation of a Bodhisatta, viz: of time, continent, place, clan, and mother. 
pañcavaggiya | adj.: belonging to a group of five. (The five monks, who accompanied Gotama when he became an ascetic, are called pañcavaggiyā). 
pañcavaṇṇa | adj.: of five colors, viz: blue, yellow, white, red, and brown. 
pañcavidha | adj.: fivefold. 
pañcavīsati | fem.: twenty-five. 
pañcasaṭṭhi | fem.: sixty-five. 
pañcasata | neut.: five hundred. 
pañcasattati | fem.: seventy-five. 
pañcasahassa | neut.: five thousand. 
pañcasīla | neut.: the five moral precepts. 
pañcaso | ind.: by five or in five ways. 
pañcahattha | adj.: measuring five cubits. 
pañcānantariya | neut.: the five acts that have immediate retribution, viz: matricide, patricide, murdering of a holy person, wounding a Buddha, and making a schism in the community of monks. 
pañcābhiññā | fem.: five physic powers, viz: power of performing miracles, clair-audience, clairvoyance, knowing other's thoughts, and collecting one's previous births. 
pañcāvudha | neut.: a set of five weapons, viz: sword, spear battle-axe, bow and mace. 
pañcāsīti | fem.: eighty-five. 
pañcāha | neut.: five days. 
pañcūḷaka | adj.: having five topknots of hair. 
pañjara | masc.: a cage. 
pañjali | adj.: holding up the clasped hands as token of salutation. 
pañjalika | adj.: holding up the clasped hands as token of salutation. 
pañña | adj.: wise; endowed with knowledge. (in cpds.). 
paññata | pp. of paññāyati: appeared; was clear or evident. 
paññatā | fem.: (in cpds.), the fact of having wisdom. 
paññatta | pp. of paññāpeti: regulated or made a rule; made known; declared; prepared (a set, etc.). 
paññatti | fem.: designation; name; concept; idea; a regulation. 
paññavant | adj.: wise; intelligent. 
paññā | fem.: wisdom; knowledge; insight. 
paññākkhandha | masc.: the code of intellectual duties; practice for the attainment of highest knowledge. 
paññācakkhu | neut.: the eye of wisdom. 
paññāṇa | neut.: a mark; sign; token. 
paññādhana | neut.: the treasure of wisdom. 
paññāpaka | adj.: one who advises, assigns or appoints. 
paññāpana | neut.: declaration; preparation; (of seats, etc.) 
paññāpita | pp. of paññāpeti: regulated or made a rule; made known; declared; prepared (a set, etc.). 
paññapeti | pa + ñā + āpe: regulates or make a rule; makes known; declares; prepares (a set, etc.). 
paññāpeti | pa + ñā + āpe: regulates or make a rule; makes known; declares; prepares (a set, etc.). 
paññāpetar | masc.: regulator; one who declares. 
paññāpetvā | abs. of paññāpeti: having regulated or made a rule; having made known; having declared; having prepared (a set, etc.). 
paññāpenta | pr.p. of paññāpeti: regulating or making a rule; making known; declaring; preparing (a set, etc.). 
paññāpesi | aor. of paññāpeti: regulated or made a rule; made known; declared; prepared (a set, etc.). 
paññābala | neut.: the power of insight. 
paññāyati | pa + ña+ ya: appears; is clear or evident. 
paññāyamāna | pr.p. of paññāyati: appearing; being clear or evident. 
paññāyi | aor. of paññāyati: appeared; was clear or evident. 
paññāyitvā | abs. of paññāyati: having appeared; having cleared or evident. 
paññāvimutti | fem.: emancipation through insight. 
paññāvuddhi | fem.: increase of knowledge. 
paññāsampadā | fem.: the blessing of higher knowledge. 
pañha | 3.: a question; an inquiry. 
